entity_id,colour_temperature,colour_temperature_value,created_at,dimension,dimmable,dimmable_value,energylabel_type,farbtemperatur_filter,farbtemperatur_filter_value,gtin,label,lamp_holder,lamp_holder_value,lamp_max,lamp_max_value,luminous_flux,luminous_flux_value,luminous_intensity,manufacturer,manufacturer_value,manufacturer_sku,name,price,sku,small_image,thumbnail,updated_at,url_key,variation,variation_value,variation_text,visibility,voltage,voltage_value
151857,43079,Tageslicht-Weiß 6500 K,2019-06-24 16:12:23,"L: 604mm, Ø: 28mm",5439,Nicht dimmbar,67950,64619,Tageslichtweiß,8711500631770,,40722,G13,39101,18 W,29908,1300 lm,,27556,Philips,631770,Leuchtstofflampe G13 T26 18W/865,8,701358,/p/h/philips-leuchtstofflampe-g13-t26-18w-865_20140731-64510_426250.jpg,/p/h/philips-leuchtstofflampe-g13-t26-18w-865_20140731-64510_426250.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-18w-865-701358,44416,18 W -Tageslichtweiß 865,18 W -Tageslichtweiß 865,1,,
151858,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 1213.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,8711500631923,,40722,G13,39889,36 W,40153,3350 lm,,27556,Philips,631923,Leuchtstofflampe G13 T26 36W/827,8,701359,/p/h/philips-leuchtstofflampe-g13-t26-36w-827_20140731-64511_426725.jpg,/p/h/philips-leuchtstofflampe-g13-t26-36w-827_20140731-64511_426725.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-36w-827-701359,44427,36 W -Warmweiß Extra 827,36 W -Warmweiß Extra 827,1,,
151859,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 1213.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500631954,,40722,G13,39889,36 W,40153,3350 lm,,27556,Philips,631954,Leuchtstofflampe G13 T26 36W/830,8,701360,/p/h/philips-leuchtstofflampe-g13-t26-36w-830_20140731-64512_426244.jpg,/p/h/philips-leuchtstofflampe-g13-t26-36w-830_20140731-64512_426244.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-36w-830-701360,44430,36 W -Warmweiß 830,36 W -Warmweiß 830,1,,
151860,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 1213.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500632012,,40722,G13,39889,36 W,40153,3350 lm,,27556,Philips,632012,Leuchtstofflampe G13 T26 36W/840,8,701361,/p/h/philips-leuchtstofflampe-g13-t26-36w-840_20140731-64513_426666.jpg,/p/h/philips-leuchtstofflampe-g13-t26-36w-840_20140731-64513_426666.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-36w-840-701361,39994,36 W -Neutralweiß 840,36 W -Neutralweiß 840,1,,
151861,43079,Tageslicht-Weiß 6500 K,2019-06-24 16:12:23,"L: 1213.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64619,Tageslichtweiß,8711500632074,,40722,G13,39889,36 W,35599,3250 lm,,27556,Philips,632074,Leuchtstofflampe G13 T26 36W/865,8,701362,/p/h/philips-leuchtstofflampe-g13-t26-36w-865_20140731-64514_425607.jpg,/p/h/philips-leuchtstofflampe-g13-t26-36w-865_20140731-64514_425607.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-36w-865-701362,44429,36 W -Tageslichtweiß 865,36 W -Tageslichtweiß 865,1,,
151862,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 1514.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,8711500632104,,40722,G13,39999,58 W,40165,5200 lm,,27556,Philips,632104,Leuchtstofflampe G13 T26 58W/827,8,701363,/p/h/philips-leuchtstofflampe-g13-t26-58w-827_20140731-64515_425955.jpg,/p/h/philips-leuchtstofflampe-g13-t26-58w-827_20140731-64515_425955.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-58w-827-701363,45162,58 W -Warmweiß Extra 827,58 W -Warmweiß Extra 827,1,,
151863,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 1514.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500632135,,40722,G13,39999,58 W,40165,5200 lm,,27556,Philips,632135,Leuchtstofflampe G13 T26 58W/830,8,701364,/p/h/philips-leuchtstofflampe-g13-t26-58w-830_20140731-64516_426792.jpg,/p/h/philips-leuchtstofflampe-g13-t26-58w-830_20140731-64516_426792.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-58w-830-701364,45164,58 W -Warmweiß 830,58 W -Warmweiß 830,1,,
151864,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 1514.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500632197,,40722,G13,39999,58 W,40165,5200 lm,,27556,Philips,632197,Leuchtstofflampe G13 T26 58W/840,8,701365,/p/h/philips-leuchtstofflampe-g13-t26-58w-840_20140731-64517_426674.jpg,/p/h/philips-leuchtstofflampe-g13-t26-58w-840_20140731-64517_426674.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-58w-840-701365,39996,58 W -Neutralweiß 840,58 W -Neutralweiß 840,1,,
151865,43079,Tageslicht-Weiß 6500 K,2019-06-24 16:12:23,"L: 1514.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64619,Tageslichtweiß,8711500632258,,40722,G13,39999,58 W,34684,5000 lm,,27556,Philips,632258,Leuchtstofflampe G13 T26 58W/865,8,701366,/p/h/philips-leuchtstofflampe-g13-t26-58w-865_20140731-64518_426404.jpg,/p/h/philips-leuchtstofflampe-g13-t26-58w-865_20140731-64518_426404.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-58w-865-701366,45165,58 W -Tageslichtweiß 865,58 W -Tageslichtweiß 865,1,,
151866,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 1061.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500558800,,40722,G13,39637,38 W,40153,3350 lm,,27556,Philips,558800,Leuchtstofflampe G13 T26 38W/830,38,701367,/p/h/philips-leuchtstofflampe-g13-t26-38w-830_20140731-64519_385933.jpg,/p/h/philips-leuchtstofflampe-g13-t26-38w-830_20140731-64519_385933.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-38w-830-701367,44498,38 W -Warmweiß 830,38 W -Warmweiß 830,1,,
151867,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 1061.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500558831,,40722,G13,39637,38 W,40153,3350 lm,,27556,Philips,558831,Leuchtstofflampe G13 T26 38W/840,38,701368,/p/h/philips-leuchtstofflampe-g13-t26-38w-840_20140731-64520_426156.jpg,/p/h/philips-leuchtstofflampe-g13-t26-38w-840_20140731-64520_426156.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-38w-840-701368,44496,38 W -Neutralweiß 840,38 W -Neutralweiß 840,1,,
151868,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 908.8mm, Ø: 28mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,8711500631800,,40722,G13,40218,30 W,28797,2400 lm,,27556,Philips,631800,Leuchtstofflampe G13 T26 30W/827,35,701369,/p/h/philips-leuchtstofflampe-g13-t26-30w-827_20140731-64521_426581.jpg,/p/h/philips-leuchtstofflampe-g13-t26-30w-827_20140731-64521_426581.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-30w-827-701369,45167,30 W -Warmweiß Extra 827,30 W -Warmweiß Extra 827,1,,
151869,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 908.8mm, Ø: 28mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500631831,,40722,G13,40218,30 W,28797,2400 lm,,27556,Philips,631831,Leuchtstofflampe G13 T26 30W/830,35,701370,/p/h/philips-leuchtstofflampe-g13-t26-30w-830_20140731-64522_425694.jpg,/p/h/philips-leuchtstofflampe-g13-t26-30w-830_20140731-64522_425694.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-30w-830-701370,45169,30 W -Warmweiß 830,30 W -Warmweiß 830,1,,
151870,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 908.8mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500631862,,40722,G13,40218,30 W,28797,2400 lm,,27556,Philips,631862,Leuchtstofflampe G13 T26 30W/840,35,701371,/p/h/philips-leuchtstofflampe-g13-t26-30w-840_20140731-64523_426410.jpg,/p/h/philips-leuchtstofflampe-g13-t26-30w-840_20140731-64523_426410.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-30w-840-701371,45170,30 W -Neutralweiß 840,30 W -Neutralweiß 840,1,,
151871,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 451.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,8711500702784,,40722,G13,39545,15 W,28296,1000 lm,,27556,Philips,702784,Leuchtstofflampe G13 T26 15W/827,29,701372,/p/h/philips-leuchtstofflampe-g13-t26-15w-827_20140731-64524_426572.jpg,/p/h/philips-leuchtstofflampe-g13-t26-15w-827_20140731-64524_426572.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-15w-827-701372,43666,15 W -Warmweiß Extra 827,15 W -Warmweiß Extra 827,1,,
151872,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 451.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500702791,,40722,G13,39545,15 W,28296,1000 lm,,27556,Philips,702791,Leuchtstofflampe G13 T26 15W/830,29,701373,/p/h/philips-leuchtstofflampe-g13-t26-15w-830_20140731-64525_424518.jpg,/p/h/philips-leuchtstofflampe-g13-t26-15w-830_20140731-64525_424518.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-15w-830-701373,45171,15 W -Warmweiß 830,15 W -Warmweiß 830,1,,
151873,43079,Tageslicht-Weiß 6500 K,2019-06-24 16:12:23,"L: 908.8mm, Ø: 28mm",5439,Nicht dimmbar,67950,64619,Tageslichtweiß,8711500631893,,40722,G13,40218,30 W,33688,2300 lm,,27556,Philips,631893,Leuchtstofflampe G13 T26 30W/865,23,701374,/p/h/philips-leuchtstofflampe-g13-t26-30w-865_20140731-64526_425326.jpg,/p/h/philips-leuchtstofflampe-g13-t26-30w-865_20140731-64526_425326.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-30w-865-701374,45172,30 W -Tageslichtweiß 865,30 W -Tageslichtweiß 865,1,,
151874,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 375.4mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500953810,,40722,G13,33604,14 W,30405,860 lm,,27556,Philips,953810,Leuchtstofflampe G13 T26 14W/840,35,701375,/p/h/philips-leuchtstofflampe-g13-t26-14w-840_20140731-64527_425791.jpg,/p/h/philips-leuchtstofflampe-g13-t26-14w-840_20140731-64527_425791.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-14w-840-701375,44503,14 W -Neutralweiß 840,14 W -Neutralweiß 840,1,,
151875,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 451.6mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500702807,,40722,G13,39545,15 W,28296,1000 lm,,27556,Philips,702807,Leuchtstofflampe G13 T26 15W/840,29,701376,/p/h/philips-leuchtstofflampe-g13-t26-15w-840_20140731-64528_425837.jpg,/p/h/philips-leuchtstofflampe-g13-t26-15w-840_20140731-64528_425837.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-15w-840-701376,45174,15 W -Neutralweiß 840,15 W -Neutralweiß 840,1,,
151876,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 984.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64483,Warmweiß,8711500558633,,40722,G13,40213,23 W,39257,2050 lm,,27556,Philips,558633,Leuchtstofflampe G13 T26 23W/830,31,701377,/p/h/philips-leuchtstofflampe-g13-t26-23w-830_20140731-64529_426269.jpg,/p/h/philips-leuchtstofflampe-g13-t26-23w-830_20140731-64529_426269.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-23w-830-701377,45175,23 W -Warmweiß 830,23 W -Warmweiß 830,1,,
151877,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 984.2mm, Ø: 28mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500558701,,40722,G13,40213,23 W,39257,2050 lm,,27556,Philips,558701,Leuchtstofflampe G13 T26 23W/840,31,701378,/p/h/philips-leuchtstofflampe-g13-t26-23w-840_20140731-64530_425613.jpg,/p/h/philips-leuchtstofflampe-g13-t26-23w-840_20140731-64530_425613.jpg,2023-02-13 02:55:19,philips-leuchtstofflampe-g13-t26-23w-840-701378,45185,23 W -Neutralweiß 840,23 W -Neutralweiß 840,1,,
151878,27715,Warmweiß 3000 K,2019-06-24 16:12:23,Ø: 305mm,5439,Nicht dimmbar,67950,64483,Warmweiß,8711500640970,,27723,2GX13,39903,40 W,40160,3300 lm,,27556,Philips,640970,Ringform Leuchtstofflampe 2GX13 T16-R 40W/830,57,701396,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-40w-830_20140731-64548_424736.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-40w-830_20140731-64548_424736.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-40w-830-701396,44433,40 W -Warmweiß 830,40 W -Warmweiß 830,1,,
151879,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,Ø: 305mm,5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500642233,,27723,2GX13,39903,40 W,40160,3300 lm,,27556,Philips,642233,Ringform Leuchtstofflampe 2GX13 T16-R 40W/840,57,701397,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-40w-840_20140731-64549_424785.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-40w-840_20140731-64549_424785.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-40w-840-701397,44560,40 W -Neutralweiß 840,40 W -Neutralweiß 840,1,,
151880,27715,Warmweiß 3000 K,2019-06-24 16:12:23,Ø: 305mm,5439,Nicht dimmbar,67950,64483,Warmweiß,8711500642790,,27723,2GX13,39776,55 W,40191,4200 lm,,27556,Philips,642790,Ringform Leuchtstofflampe 2GX13 T16-R 55W/830,54,701398,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-55w-830_20140731-64550_426754.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-55w-830_20140731-64550_426754.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-55w-830-701398,44434,55 W -Warmweiß 830,55 W -Warmweiß 830,1,,
151881,27715,Warmweiß 3000 K,2019-06-24 16:12:23,Ø: 379mm,5439,Nicht dimmbar,67950,64483,Warmweiß,8711500642592,,27723,2GX13,30409,60 W,34684,5000 lm,,27556,Philips,642592,Ringform Leuchtstofflampe 2GX13 T16-R 60W/830,65,701399,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-60w-830_20140731-64551_385406.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-60w-830_20140731-64551_385406.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-60w-830-701399,44562,60 W -Warmweiß 830,60 W -Warmweiß 830,1,,
151882,27715,Warmweiß 3000 K,2019-06-24 16:12:23,Ø: 230mm,5439,Nicht dimmbar,67950,64483,Warmweiß,8711500640956,,27723,2GX13,40186,22 W,29452,1800 lm,,27556,Philips,640956,Ringform Leuchtstofflampe 2GX13 T16-R 22W/830,49,701400,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-22w-830_20140731-64552_426723.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-22w-830_20140731-64552_426723.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-22w-830-701400,44564,22 W -Warmweiß 830,22 W -Warmweiß 830,1,,
151883,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,Ø: 230mm,5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500642219,,27723,2GX13,40186,22 W,29452,1800 lm,,27556,Philips,642219,Ringform Leuchtstofflampe 2GX13 T16-R 22W/840,49,701401,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-22w-840_20140731-64553_426724.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-22w-840_20140731-64553_426724.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-22w-840-701401,44565,22 W -Neutralweiß 840,22 W -Neutralweiß 840,1,,
151884,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,Ø: 305mm,5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500642516,,27723,2GX13,39776,55 W,40191,4200 lm,,27556,Philips,642516,Ringform Leuchtstofflampe 2GX13 T16-R 55W/840,69,701402,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-55w-840_20140731-64554_424433.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-55w-840_20140731-64554_424433.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-55w-840-701402,44436,55 W -Neutralweiß 840,55 W -Neutralweiß 840,1,,
151885,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,Ø: 379mm,5439,Nicht dimmbar,67950,64480,Neutralweiß,8711500642615,,27723,2GX13,30409,60 W,34684,5000 lm,,27556,Philips,642615,Ringform Leuchtstofflampe 2GX13 T16-R 60W/840,62,701403,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-60w-840_20140731-64555_426356.jpg,/p/h/philips-ringform-leuchtstofflampe-2gx13-t16-r-60w-840_20140731-64555_426356.jpg,2023-02-13 02:55:19,philips-ringform-leuchtstofflampe-2gx13-t16-r-60w-840-701403,44566,60 W -Neutralweiß 840,60 W -Neutralweiß 840,1,,
151886,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 135mm, Ø: 65mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8711500468109,,27628,E27,39639,16 W,30405,860 lm,,27556,Philips,468109,Energiesparlampe E27 TCA-SE 16W/827,15,700924,/p/h/philips-energiesparlampe-e27-tca-se-16w-827_20140731-64163_426671.jpg,/p/h/philips-energiesparlampe-e27-tca-se-16w-827_20140731-64163_426671.jpg,2023-02-13 02:55:19,philips-energiesparlampe-e27-tca-se-16w-827-700924,44490,16 W -Warmweiß Extra 827,16 W -Warmweiß Extra 827,4,,
151888,36420,Warmweiß 2800 K,2019-06-24 16:12:23,"L: 74mm, Ø: 45mm",5440,Dimmbar,,64483,Warmweiß,8727900831429,27736,27628,E27,39536,42 W,33924,630 lm,,27556,Philips,831429,Halogenglühlampe E27 QD45 42W,4,702437,/p/h/philips-halogengluehlampe-classic-tropfen-sockel-e27-1_20140729-57809_422816.jpg,/p/h/philips-halogengluehlampe-classic-tropfen-sockel-e27-1_20140729-57809_422816.jpg,2023-02-13 02:55:19,philips-halogengluhlampe-e27-qd45-42w-702437,41347,42 W,42 W,1,47963,230
151890,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 105mm, Ø: 44mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8711500801180,,27628,E27,28356,8 W,32006,425 lm,,27556,Philips,801180,Energiesparlampe E27 TC-HSE 8W/827,6,700931,/p/h/philips-energiesparlampe-e27-tc-hse-8w-827_20140731-64170_389119.jpg,/p/h/philips-energiesparlampe-e27-tc-hse-8w-827_20140731-64170_389119.jpg,2023-02-13 02:55:19,philips-energiesparlampe-e27-tc-hse-8w-827-700931,36120,8 W -Warmweiß Extra 827,8 W -Warmweiß Extra 827,1,,
151894,36420,Warmweiß 2800 K,2019-06-24 16:12:23,"L: 45mm, Ø: 13mm",5440,Dimmbar,67950,64483,Warmweiß,8727900863987,27736,28486,G9,39643,28 W,28879,340 lm,,27556,Philips,863987,Halogenlampe QT14 28W,10,700997,/p/h/philips-halogenlampe-qt14-28w_20140731-64236_425814.jpg,/p/h/philips-halogenlampe-qt14-28w_20140731-64236_425814.jpg,2023-02-13 02:55:19,philips-halogenlampe-qt14-28w-700997,41404,28 W,28 W,1,47963,230
151895,36420,Warmweiß 2800 K,2019-06-24 16:12:23,"L: 45mm, Ø: 13mm",5440,Dimmbar,67950,64483,Warmweiß,8727900864014,27736,28486,G9,39536,42 W,33924,630 lm,,27556,Philips,864014,Halogenlampe QT14 42W,10,700998,/p/h/philips-halogenlampe-qt14-42w_20140731-64237_393370.jpg,/p/h/philips-halogenlampe-qt14-42w_20140731-64237_393370.jpg,2023-02-13 02:55:19,philips-halogenlampe-qt14-42w-700998,41347,42 W,42 W,1,47963,230
151897,48768,Tageslicht-Weiß 5500 K,2019-06-24 16:12:23,"L: 162mm, Ø: 26mm",5439,Nicht dimmbar,,64619,Tageslichtweiß,4008321689139,,47996,Fc2,39074,250 W,39075,20000 lm,,27546,Osram,1689139,Halogenmetalldampf HQI Fc2 HIT-DE 250W/950 D,44,700544,/o/s/osram-halogenmetalldampf-hqi-fc2-hit-de-250w-950-d_20140731-63809_424517.jpg,/o/s/osram-halogenmetalldampf-hqi-fc2-hit-de-250w-950-d_20140731-63809_424517.jpg,2023-02-13 02:55:19,osram-halogenmetalldampf-hqi-fc2-hit-de-250w-950-d-700544,39067,250 W - Tageslichtweiß 950,250 W - Tageslichtweiß 950,1,,
151900,48768,Tageslicht-Weiß 5500 K,2019-06-24 16:12:23,"L: 206mm, Ø: 33mm",5439,Nicht dimmbar,67950,64619,Tageslichtweiß,4008321689191,,47996,Fc2,39084,400 W,39085,37000 lm,,27546,Osram,1689191,Halogenmetalldampf HQI Fc2 HIT-DE 400W/960 D,89,700547,/o/s/osram-halogenmetalldampf-hqi-fc2-hit-de-400w-960-d_20140731-63812_368947.jpg,/o/s/osram-halogenmetalldampf-hqi-fc2-hit-de-400w-960-d_20140731-63812_368947.jpg,2023-02-13 02:55:19,osram-halogenmetalldampf-hqi-fc2-hit-de-400w-960-d-700547,39080,400 W - Tageslichtweiß 960,400 W - Tageslichtweiß 960,1,,
151902,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 125mm, Ø: 69mm",5440,Dimmbar,,64479,Warmweiß Extra,8710163394701,,27628,E27,30391,20 W,27942,1220 lm,,27556,Philips,394701,Energiesparlampe DIM E27 TC-HSE 20W/827,29,700960,/p/h/philips-energiesparlampe-dim-e27-tc-hse-20w-827_20140731-64199_369171.jpg,/p/h/philips-energiesparlampe-dim-e27-tc-hse-20w-827_20140731-64199_369171.jpg,2023-02-13 02:55:19,philips-energiesparlampe-dim-e27-tc-hse-20w-827-700960,43562,20 W - Warmweiß  Extra 827,20 W - Warmweiß  Extra 827,1,,
151903,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 130mm, Ø: 65mm",5439,Nicht dimmbar,,64479,Warmweiß Extra,8727900825183,,27628,E27,31153,12 W,44661,585 lm,,27556,Philips,825183,Energiesparlampe DIM E27 TCA-SE 12W/827,24,700921,/p/h/philips-energiesparlampe-dim-e27-tca-se-12w-827_20140731-64160_392553.jpg,/p/h/philips-energiesparlampe-dim-e27-tca-se-12w-827_20140731-64160_392553.jpg,2023-02-13 02:55:19,philips-energiesparlampe-dim-e27-tca-se-12w-827-700921,43714,12 W -Warmweiß Extra 827,12 W -Warmweiß Extra 827,1,,
151904,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 103mm, Ø: 34mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300012124,,30645,G24q-1,31148,10 W,28135,600 lm,,27546,Osram,12124,Kompakt-Leuchtstofflampe G24q-1 TC-DEL 10W/827,5,700362,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-827_20140731-63627_426034.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-827_20140731-63627_426034.jpg,2023-02-13 02:55:19,osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-827-700362,39694,10 W - Warmweiß Extra 827,10 W - Warmweiß Extra 827,1,,
151905,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 103mm, Ø: 34mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300419435,,30645,G24q-1,31148,10 W,28135,600 lm,,27546,Osram,419435,Kompakt-Leuchtstofflampe G24q-1 TC-DEL 10W/830,5,700363,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-830_20140731-63628_380167.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-830_20140731-63628_380167.jpg,2023-02-13 02:55:19,osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-830-700363,39695,10 W - Warmweiß 830,10 W - Warmweiß 830,1,,
151906,27859,Neutralweiß 4000 K,2019-06-24 16:12:23,"L: 103mm, Ø: 34mm",5439,Nicht dimmbar,67950,64480,Neutralweiß,4050300017587,,30645,G24q-1,31148,10 W,28135,600 lm,,27546,Osram,17587,Kompakt-Leuchtstofflampe G24q-1 TC-DEL 10W/840,5,700365,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-840_20140731-63630_425033.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-840_20140731-63630_425033.jpg,2023-02-13 02:55:19,osram-kompakt-leuchtstofflampe-g24q-1-tc-del-10w-840-700365,39657,10 W - Neutralweiß 840,10 W - Neutralweiß 840,1,,
151907,27719,Warmweiß Extra 2700 K,2019-06-24 16:12:23,"L: 131mm, Ø: 34mm",5439,Nicht dimmbar,67950,64479,Warmweiß Extra,4050300012131,,30645,G24q-1,34340,13 W,27871,900 lm,,27546,Osram,12131,Kompakt-Leuchtstofflampe G24q-1 TC-DEL 13W/827,5,700366,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-13w-827_20140731-63631_425784.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-13w-827_20140731-63631_425784.jpg,2023-02-13 02:55:19,osram-kompakt-leuchtstofflampe-g24q-1-tc-del-13w-827-700366,39512,13 W - Warmweiß Extra 827,13 W - Warmweiß Extra 827,1,,
151908,27715,Warmweiß 3000 K,2019-06-24 16:12:23,"L: 131mm, Ø: 34mm",5439,Nicht dimmbar,67950,64483,Warmweiß,4050300389059,,30645,G24q-1,34340,13 W,27871,900 lm,,27546,Osram,389059,Kompakt-Leuchtstofflampe G24q-1 TC-DEL 13W/830,5,700367,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-13w-830_20140731-63632_426575.jpg,/o/s/osram-kompakt-leuchtstofflampe-g24q-1-tc-del-13w-830_20140731-63632_426575.jpg,2023-02-13 02:55:19,osram-kompakt-leuchtstofflampe-g24q-1-tc-del-13w-830-700367,39515,13 W - Warmweiß 830,13 W - Warmweiß 830,1,,
